subject_id,baseline,endline,TOL_move_count1_bl,TOL_RT1_bl,TOL_move_count2_bl,TOL_RT2_bl,TOL_move_count3_bl,TOL_RT3_bl,TOL_move_count4_bl,TOL_RT4_bl,TOL_minimum_moves1_bl,TOL_minimum_moves2_bl,TOL_minimum_moves3_bl,TOL_minimum_moves4_bl,TOL_total_bl,land_ownership_bl,water_treatment_bl,water_treatment_frequency_bl,chlorinelastmonth_bl,treatment_actual,children_rec,education_rec,village_id,treatment,treatment0,treatment1,treatment2,treatment3,employed,married,age,BADS_RT1_end,BADS_RT2_end,BADS_RT3_end,BADS_RT4_end,BADS_RT5_end,BADS_RT6_end,BADS_RT7_end,BADS_RT8_end,BADS_RT9_end,BADS_response1_end,BADS_response2_end,BADS_response3_end,BADS_response4_end,BADS_response5_end,BADS_response6_end,BADS_response7_end,BADS_response8_end,BADS_response9_end,water_treatment_end,water_treatment_frequency_end,chlorinelastmonth_end,TOL_move_count1_end,TOL_RT1_end,TOL_move_count2_end,TOL_RT2_end,TOL_move_count3_end,TOL_RT3_end,TOL_move_count4_end,TOL_RT4_end,TOL_pass1_end,TOL_pass2_end,TOL_pass3_end,TOL_pass4_end,TOL_pass_total_end,TOL_total_end,BADS_AC_SS_end,BADS_AV_SS_end,BADS_scale_end,water_treatment_binary_end,work_hrs_daily_end,work_days_perwk_end,earnings_1wk_total_end,chlorine_treatment_end,tcr_end
152496,1,1,1,9.9209995,5,89.188004,2,26.25,7,78.436996,1,2,2,4,15,Yes,Chlorine,Occasionally,Yes,3,7,Primary,30,3,0,0,0,1,1,1,27,203.60899,41.905998,29.766001,27.469,39.312,44.907001,17.421,44.5,18.438,5,3,3,1,1,1,5,5,1,Chlorine,Most of the time,Yes,1,9.8290005,7,89.890999,2,16.516001,6,126.141,1,1,1,1,4,16,4,12,16,1,0,0,0,Yes,1
152497,0,0,,,,,,,,,,,,,,,,,,,4,Primary,30,1,0,1,0,0,0,1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152498,0,0,,,,,,,,,,,,,,,,,,,2,Primary,30,2,0,0,1,0,1,1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152499,0,0,,,,,,,,,,,,,,,,,,,2,Primary,30,3,0,0,0,1,1,1,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152500,1,1,1,8.6870003,7,32.484001,2,10.593,10,47.125,1,2,2,4,20,Yes,Chlorine,Most of the time,Yes,1,3,Secondary,30,1,0,1,0,0,1,1,22,250.922,26.969,26.156,19.952999,34.672001,21.141001,67.593002,30.25,13.703,5,3,3,7,7,5,7,7,7,Chlorine,Always,Yes,4,36.562,3,13.688,5,15.828,7,51.952999,1,1,1,1,4,19,22,4,26,1,0,0,0,Yes,1
152501,0,1,,,,,,,,,,,,,,,,,,,1,Secondary,30,2,0,0,1,0,0,1,22,364.25,24.860001,20.014999,29.219,25.077999,30.202999,22.313,28.125,24.687,7,7,7,7,7,7,7,7,7,Chlorine,Always,Yes,1,53.75,10,821.45398,2,23.610001,6,86.218002,1,0,1,1,3,19,30,0,30,1,6,6,0,No,0
152502,0,1,,,,,,,,,,,,,,,,,,,4,Primary,30,1,0,1,0,0,0,1,24,438.453,54.140999,23.764999,25.875,29.938,25.952999,25.108999,28.391001,24.922001,3,3,4,1,1,7,7,5,7,Chlorine,Always,No,1,35.967999,2,47.030998,2,76.734001,10,404.15701,1,1,1,0,3,15,11,6,17,1,0,0,0,No,0
152503,0,0,,,,,,,,,,,,,,,,,,,3,Primary,30,0,1,0,0,0,1,1,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152504,1,1,3,85.079002,5,215.84399,2,82.718002,10,309.31299,1,2,2,4,20,Yes,Chlorine,Occasionally,Yes,2,0,Primary,30,2,0,0,1,0,0,1,21,274.125,27.297001,22.672001,21.312,33.328999,32.859001,32.172001,25.702999,25.344,7,1,6,6,7,5,6,7,6,Chlorine,Most of the time,Yes,2,61.952999,4,70.953003,2,28.889999,4,74.530998,1,1,1,1,4,12,21,3,24,1,0,0,0,No,0
152505,1,1,1,14.047,7,46.842999,2,15.344,10,62.687,1,2,2,4,20,Yes,Boil,Always,Yes,3,1,College,30,3,0,0,0,1,0,1,24,211.562,28.672001,30.516001,18.375,39.327999,21.656,73.625,23.469,17.702999,3,5,3,5,5,7,3,1,7,Chlorine,Always,Yes,2,29.327999,5,74.061996,2,16.360001,9,32.547001,1,1,1,1,4,18,20,14,34,1,0,0,0,No,0
152506,1,1,,198.98399,,225,2,37.407001,13,306.39001,1,2,2,4,15,Yes,Chlorine,Most of the time,Yes,1,3,Primary,30,1,0,1,0,0,1,1,32,253.312,39.780998,44.703999,5.1869998,7.4380002,24.968,33,21.110001,17.389999,5,5,5,5,5,4,6,6,6,Chlorine,Most of the time,Yes,2,20.796,10,66.764999,2,17.157,10,86.5,1,0,1,0,2,24,21,7,28,1,2,7,430,No,0
152507,0,0,,,,,,,,,,,,,,,,,,,2,Primary,30,3,0,0,0,1,0,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152510,0,1,,,,,,,,,,,,,,,,,,,4,Secondary,54,0,1,0,0,0,0,1,32,241.922,66.344002,19.858999,27.202999,20.063,26.233999,13.688,19.358999,21.202999,5,7,5,7,5,5,7,5,7,Stand and settle,Always,Yes,3,68.594002,3,58.280998,10,155.313,7,98.765999,1,1,0,1,3,23,26,6,32,1,0,0,0,No,0
152511,0,1,,,,,,,,,,,,,,,,,,,1,Primary,55,2,0,0,1,0,0,1,19,275.90701,38.609001,41.140999,40.327999,37.702999,38.827999,32.655998,10.469,25.891001,1,3,5,5,7,5,7,7,7,Chlorine,Always,Yes,1,14.938,4,98.578003,10,235.265,6,102.578,1,1,0,1,3,21,22,8,30,1,0,0,0,No,0
152512,1,1,1,46.562,3,53.077999,2,19.514999,10,170.48399,1,2,2,4,16,Yes,Chlorine,Always,Yes,3,1,Secondary,54,3,0,0,0,1,0,1,24,242.813,28.641001,24.046,26.454,22.156,50.077999,33.547001,32.389999,39.594002,5,7,7,1,3,7,7,3,5,Chlorine,Most of the time,Yes,1,13.812,2,21,7,52.375,4,104.328,1,1,1,1,4,14,18,6,24,1,11,13,5000,No,0
152513,1,1,6,59.530998,10,157.26601,10,122.062,10,140.78101,1,2,2,4,36,No,Chlorine,Always,Yes,2,5,Secondary,55,2,0,0,1,0,1,1,20,146.297,28.5,28.641001,74.094002,38.687,69.828003,10.922,23.766001,36.812,3,3,3,5,5,3,5,7,7,Chlorine,Always,Yes,3,17.656,10,44.422001,4,30.594,10,362.78101,1,0,1,0,2,27,18,10,28,1,6,7,10300,,
152514,0,1,,,,,,,,,,,,,,,,,,,3,Primary,55,2,0,0,1,0,0,1,24,500.73499,25.062,9.6409998,17.358999,9,13.032,13.343,7.2350001,16.875,6,3,5,7,1,5,3,7,1,Chlorine,Always,Yes,2,11.656,10,34.469002,10,42.280998,10,29.812,1,0,0,0,1,32,12,7,19,1,0,0,0,No,0
152515,0,1,,,,,,,,,,,,,,,,,,,3,Secondary,55,0,1,0,0,0,0,1,29,164.73399,13.016,20.983999,52.015999,18.046,32.438,18.969,25.139999,27.360001,3,5,5,7,5,1,5,5,7,Chlorine,Most of the time,Yes,3,10.75,10,324.422,3,20.422001,10,119.203,1,0,1,0,2,26,24,14,38,1,13,6,10000,No,0
152516,1,0,1,38.092999,10,371.81201,2,19.094,5,32.327999,1,2,2,4,18,Yes,Boil,Always,Yes,2,1,Primary,54,2,0,0,1,0,0,1,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152517,0,1,,,,,,,,,,,,,,,,,,,3,Primary,55,0,1,0,0,0,0,1,25,129.48399,11.563,44.547001,32.062,28.235001,23.625,25.468,29.829,22.952999,7,7,1,7,5,1,3,7,3,Chlorine,Always,Yes,6,22.016001,10,256.672,10,156,10,116.859,0,0,0,0,0,36,18,10,28,1,0,0,0,,
152518,1,1,1,17.094,10,222.64101,10,312.26599,10,165.312,1,2,2,4,31,Yes,Chlorine,Always,Yes,3,4,Primary,60,3,0,0,0,1,0,1,30,644.10901,73.140999,22.389999,35.577999,25.266001,83.078003,37.938,26.156,26.577999,1,5,5,7,5,1,1,7,5,Chlorine,Always,Yes,1,17.608999,3,84.438004,10,114.75,5,36.702999,1,1,0,1,3,19,22,18,40,1,5,2,1000,No,0
152519,1,1,1,8.2969999,10,67.954002,2,21.297001,8,186.188,1,2,2,4,21,Yes,Chlorine,Always,Yes,3,2,Primary,60,3,0,0,0,1,0,1,23,338.125,23.25,36.280998,225.90601,30.594,33.687,27.219,33.734001,19.157,3,5,5,3,5,1,7,3,1,Chlorine,Most of the time,Yes,1,14.125,6,33.765999,2,16.016001,10,62.984001,1,1,1,0,3,19,14,14,28,1,0,0,0,Yes,0
152520,1,1,1,32.077999,10,152.625,4,72.061996,10,171,1,2,2,4,25,Yes,Chlorine,Most of the time,Yes,2,1,Secondary,54,2,0,0,1,0,0,1,28,172.562,26.016001,23.656,17.202999,41.922001,50.077999,31.469,21.469,39.062,3,5,1,7,3,1,3,1,3,Chlorine,Always,Yes,1,10.719,3,43.640999,2,15.532,9,105.235,1,1,1,1,4,15,14,20,34,1,0,0,0,No,0
152521,1,1,1,10.734,2,37.844002,2,73.704002,7,124.5,1,2,2,4,12,Yes,Strain through cloth,Always,No,2,4,Secondary,60,2,0,0,1,0,1,1,30,141.578,49.797001,19,25.437,37.140999,21.875,13.969,7.8590002,68.436996,3,3,3,3,3,3,3,3,3,Chlorine,Always,Yes,2,12.078,2,15.484,2,26.063,6,144.188,1,1,1,1,4,12,10,16,26,1,0,0,0,No,0
152522,0,1,,,,,,,,,,,,,,,,,,,1,College,55,0,1,0,0,0,0,0,21,340.56201,60.219002,16.594,19.281,31.202999,23.187,35.594002,24.844,24.219,7,5,5,7,7,7,7,7,7,Chlorine,Always,Yes,1,21.781,3,25.156,2,13.187,4,46.797001,1,1,1,1,4,10,26,0,26,1,8,5,0,Yes,1
152523,0,1,,,,,,,,,,,,,,,,,,,2,Primary,54,0,1,0,0,0,0,1,21,136.843,48.813,24.922001,98.780998,211.89101,15.453,15.156,9.9379997,9.5459995,1,5,3,7,7,3,3,7,7,Chlorine,Always,Yes,6,38.594002,10,60.092999,4,50.547001,8,70.094002,0,0,1,1,2,28,24,14,38,1,0,0,0,No,0
152524,1,1,1,30.718,10,69.360001,2,85.296997,10,197.062,1,2,2,4,23,Yes,Chlorine,Always,Yes,1,4,Primary,60,1,0,1,0,0,1,1,33,87.264999,62.782001,54.687,42.594002,23.858999,42.063,96.094002,25.531,44.702999,3,5,5,7,5,3,5,3,7,Chlorine,Always,Yes,1,28.141001,10,154.15601,4,76.219002,10,29.983999,1,0,1,0,2,25,24,14,38,1,0,0,0,No,0
152525,1,1,1,26.344,8,298.65601,2,58.609001,10,280.35901,1,2,2,4,21,Yes,Chlorine,Always,Yes,1,5,Primary,60,1,0,1,0,0,0,1,35,227.625,91.344002,49.047001,37.452999,22.547001,52.890999,39.312,28.25,21.891001,6,7,5,7,7,5,3,2,7,Chlorine,Most of the time,Yes,1,23.797001,10,124.281,2,18.452999,10,385.797,1,0,1,0,2,23,28,12,40,1,0,0,0,No,0
152526,0,0,,,,,,,,,,,,,,,,,,,3,Primary,60,3,0,0,0,1,1,1,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152527,1,1,2,90.593002,10,224.282,10,216.48399,10,114.609,1,2,2,4,32,Yes,Chlorine,Occasionally,Yes,3,1,Primary,60,3,0,0,0,1,1,1,27,313.06201,26.141001,37.405998,22.797001,21.358999,15.922,17.172001,14.187,14.969,3,5,7,5,7,7,7,7,5,Stand and settle,Always,No,6,20.375,10,74.405998,8,111.407,10,79.735001,0,0,1,0,1,34,24,4,28,1,0,0,0,No,0
152528,0,0,,,,,,,,,,,,,,,,,,,2,Primary,54,0,1,0,0,0,0,1,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152529,1,1,2,23.014999,10,121.5,8,182.84399,10,247.843,1,2,2,4,30,Yes,Chlorine,Always,Yes,3,4,Primary,54,3,0,0,0,1,1,1,32,198.01601,19.843,32.438,55.344002,9.1560001,42.797001,21.889999,30.844,17.110001,7,7,7,7,7,7,7,7,7,Chlorine,Most of the time,Yes,1,42.25,4,47.109001,2,17.108999,10,102.953,1,1,1,0,3,17,30,0,30,1,9,6,1500,No,0
152530,1,1,1,161.375,2,92.390999,7,280.547,10,375.85901,1,2,2,4,20,Yes,Chlorine,Most of the time,Yes,1,4,Primary,54,1,0,1,0,0,0,1,33,67.484001,26.656,19.985001,57.922001,7.4679999,29.719,34.672001,29.297001,18.906,7,6,7,7,7,6,7,7,7,Stand and settle,Always,Yes,1,23.094,3,64.828003,9,324.34299,10,104.969,1,1,1,0,3,23,29,1,30,1,0,0,0,No,0
152531,1,1,,82.563004,,159.35899,2,31.75,20,117.797,1,2,2,4,22,Yes,Chlorine,Always,Yes,1,6,Primary,54,1,0,1,0,0,0,1,28,195.297,64.061996,75.953003,16.469,26.812,34.515999,12.766,23.593,9.1409998,3,5,7,7,7,5,7,7,5,Boil,Always,Yes,1,28.577999,10,77.828003,7,60.625,10,168.843,1,0,1,0,2,28,26,6,32,1,0,0,0,No,0
152532,1,1,4,46.125,8,98.438004,10,61.842999,10,60.344002,1,2,2,4,32,Yes,Chlorine,Most of the time,Yes,1,1,Primary,54,1,0,1,0,0,0,1,20,125.375,18.108999,7.5939999,35.219002,10.297,11.859,10.594,17.219,8.4370003,4,1,2,1,4,5,6,4,4,Strain through cloth,Never,No,6,24.062,10,93.311996,10,54.640999,10,119.922,0,0,0,0,0,36,7,9,16,1,0,0,0,,
152533,1,1,5,120.188,9,92.875,10,47.890999,10,88.078003,1,2,2,4,34,Yes,Chlorine,Always,Yes,3,2,Primary,60,3,0,0,0,1,0,1,26,126.703,45.530998,29.202999,33.672001,28.875,39.422001,27.327999,19.781,15.157,3,1,5,3,5,5,5,5,5,Stand and settle,Most of the time,No,1,12.344,3,45.25,10,72.375,10,51.547001,1,1,0,0,2,24,14,10,24,1,0,0,0,No,0
152534,0,1,,,,,,,,,,,,,,,,,,,3,Primary,60,0,1,0,0,0,1,1,24,348.96899,32.312,15.266,17.125,18.593,47.640999,18.608999,16.485001,18.108999,3,3,3,3,3,3,3,3,7,Chlorine,Always,Yes,1,10.297,2,44.047001,2,13.61,6,80.140999,1,1,1,1,4,11,14,16,30,1,2,7,2800,No,0
152535,1,1,,,,,,,,,,,,,,,,,,3,1,Primary,60,3,0,0,0,1,1,1,23,824.59399,60.469002,63.687,40.985001,62.639999,37,130.563,53.594002,53.842999,3,5,7,7,7,7,7,7,7,Boil,Always,No,1,10.704,10,90.594002,2,14.469,10,56.109001,1,0,1,0,2,23,28,4,32,1,2,3,700,,
152536,1,1,2,37.171001,10,60.140999,2,11.484,4,51.672001,1,2,2,4,18,Yes,Chlorine,Occasionally,No,,2,Primary,60,2,0,0,1,0,1,0,30,137.35899,149.672,51.015999,45.609001,27.656,27.219,36.859001,44.452999,25.704,3,5,1,7,5,7,5,3,5,Chlorine,Always,Yes,6,41.953999,10,78.609001,2,7.7350001,10,66.094002,0,0,1,0,1,28,18,10,28,1,0,0,0,Yes,1
152537,1,0,1,13.719,10,118.25,5,98.453003,6,161.735,1,2,2,4,22,Yes,Boil,Most of the time,Yes,3,4,Primary,60,3,0,0,0,1,1,1,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152538,1,1,1,9.5469999,6,29.375,2,12.375,10,72.204002,1,2,2,4,19,Yes,Chlorine,Occasionally,Yes,3,1,Secondary,54,3,0,0,0,1,1,1,20,113.469,36.563,32.422001,10.671,58.422001,42.922001,20.688,26.062,19.016001,3,5,7,5,7,1,3,5,7,Chlorine,Most of the time,Yes,1,14.156,7,38.438,2,26.829,7,34.562,1,1,1,1,4,17,26,16,42,1,0,0,0,No,0
152539,1,1,3,27.360001,10,125.891,10,65,10,32.187,1,2,2,4,33,Yes,Boil,Always,Yes,3,2,Primary,54,3,0,0,0,1,0,1,22,40.890999,18,10.25,67.405998,15.75,13.516,10.922,14.718,10.188,5,3,5,3,5,5,3,3,5,Boil,Never,No,4,64.328003,10,90.828003,5,48.530998,10,50.984001,1,0,1,0,2,29,16,12,28,1,0,0,0,,
152540,0,1,,,,,,,,,,,,,,,,,,,3,Primary,54,0,1,0,0,0,0,1,30,355.828,34.125,12.765,18.625,23.610001,35,28.281,24.344,24.233999,3,3,5,7,1,7,7,7,7,Chlorine,Always,Yes,6,43.594002,5,67.594002,4,14.062,10,107.359,0,1,1,0,2,25,18,4,22,1,0,0,0,No,0
152541,1,0,2,40.780998,10,98.219002,10,115.718,10,95.530998,1,2,2,4,32,No,Chlorine,Always,Yes,1,1,Primary,54,1,0,1,0,0,0,0,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152542,1,1,1,17.483999,10,58.063,2,23.327999,10,183.703,1,2,2,4,23,Yes,Chlorine,Always,Yes,3,3,Primary,54,3,0,0,0,1,0,1,27,137.235,59.922001,37.280998,31.094,59.875,46.514999,13.578,25.125,36.577999,7,7,3,5,5,7,5,5,7,Chlorine,Always,Yes,3,15.562,10,29.719,2,14.813,5,34.452999,1,0,1,1,3,20,22,4,26,1,0,0,0,No,0
152543,0,1,,,,,,,,,,,,,,,,,,,3,Primary,60,0,1,0,0,0,1,1,27,167.922,0.061999999,73.780998,23.563,35.844002,19.593,16.985001,14.328,5.2969999,3,,5,5,7,5,1,7,7,Stand and settle,Always,No,6,33.235001,10,65.454002,2,16.438,9,109.36,0,0,1,1,2,27,20,12,32,1,0,0,0,No,0
152544,1,1,,,,,,,,,,,,,,,,,,2,6,Primary,60,2,0,0,1,0,1,1,31,636.06299,30.702999,43.625,37.609001,26.985001,78.953003,40.655998,22.516001,27.343,6,5,7,7,7,7,1,7,5,Chlorine,Always,Yes,1,13.375,10,86.5,2,9.0159998,10,186.61,1,0,1,0,2,23,26,7,33,1,8,4,2000,Yes,1
152545,1,1,1,28.687,2,151.828,2,20.594,4,60.344002,1,2,2,4,9,Yes,Chlorine,Most of the time,Yes,2,2,Secondary,54,2,0,0,1,0,0,1,27,138.297,68.421997,28.844,29.937,48.297001,59.657001,12.812,18.452999,55.155998,6,3,5,5,3,5,3,5,5,Chlorine,Always,Yes,1,17.125,3,24.656,3,18.639999,10,112.89,1,1,1,0,3,17,16,9,25,1,0,0,0,No,0
152546,1,1,1,10.547,7,65.514999,2,29.156,10,49.438,1,2,2,4,20,Yes,Boil,Always,No,3,4,Primary,60,3,0,0,0,1,0,0,22,159.218,20.235001,24.858999,30.844,37.875,79.280998,28.110001,35.5,26.593,5,5,5,7,7,7,1,3,7,Stand and settle,Always,No,1,9.9689999,9,61.125,2,11.188,10,78.530998,1,1,1,0,3,22,26,12,38,1,0,0,0,No,0
152547,0,1,,,,,,,,,,,,,,,,,,,2,Primary,60,0,1,0,0,0,0,1,21,160.515,75.938004,72.25,22.922001,17.031,17.688,24.093,11.016,13.562,1,7,7,7,7,1,7,1,7,Chlorine,Always,Yes,1,17.764999,6,51.359001,3,24.125,10,175.203,1,1,1,0,3,20,30,18,48,1,0,0,0,No,0
152548,1,1,1,4.8439999,5,31.016001,2,15.531,4,33.187,1,2,2,4,12,,,,,2,1,Primary,54,2,0,0,1,0,0,1,19,206.46899,45.702999,22.952999,24.452999,37.360001,20.218,12.672,23.844,54.672001,4,7,7,4,5,1,5,6,5,Chlorine,Always,Yes,2,6.8119998,4,25.829,2,11.703,7,47.875,1,1,1,1,4,15,23,12,35,1,6,6,0,No,0
152549,0,0,,,,,,,,,,,,,,,,,,,1,Primary,60,2,0,0,1,0,0,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152550,1,1,2,76.469002,10,151.422,3,51.672001,5,153.46899,1,2,2,4,20,No,Boil,Occasionally,No,2,3,Primary,36,2,0,0,1,0,0,0,23,288.25,50.172001,24.452999,28.702999,27.375,28.875,23.360001,28.531,25.547001,1,3,5,7,5,1,5,7,5,Boil,Always,Yes,1,20.764999,10,217.797,2,23.952999,10,237.578,1,0,1,0,2,23,20,14,34,1,0,0,0,Yes,1
152551,1,1,1,60.235001,8,290.797,2,28.875,7,70.265999,1,2,2,4,18,Yes,Chlorine,Occasionally,Yes,3,1,Secondary,36,3,0,0,0,1,0,0,21,190.328,24.297001,15.75,54.905998,25.531,24.969,33.125,20.297001,21.594,3,3,5,3,5,5,3,5,3,Chlorine,Occasionally,No,1,32.890999,3,45.860001,2,22.437,10,132.657,1,1,1,0,3,16,14,12,26,1,0,0,0,No,0
152552,0,0,,,,,,,,,,,,,,,,,,,3,Primary,36,2,0,0,1,0,0,1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152553,0,0,,,,,,,,,,,,,,,,,,,5,Primary,36,0,1,0,0,0,1,1,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152554,0,0,,,,,,,,,,,,,,,,,,,0,Primary,36,2,0,0,1,0,0,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152555,0,1,,,,,,,,,,,,,,,,,,,0,Secondary,36,1,0,1,0,0,0,0,18,103.125,38.375,17.032,36.139999,11.391,14.765,10.547,7.6409998,8.4060001,7,3,3,5,1,5,3,5,1,Chlorine,Most of the time,Yes,1,10.047,10,146.218,5,70.063004,9,127.344,1,0,1,1,3,25,8,8,16,1,0,0,0,Yes,0
152556,1,1,1,19.297001,3,51.047001,2,51.984001,9,179.672,1,2,2,4,15,No,Chlorine,Always,Yes,1,0,Primary,36,1,0,1,0,0,0,0,18,146.71899,19.781,17.516001,52.5,19.5,14.562,14.047,11.656,10.922,5,3,3,5,3,5,5,3,5,Chlorine,Always,No,1,23.047001,4,25.375,2,17.327999,5,53.484001,1,1,1,1,4,12,14,10,24,1,0,0,0,No,0
152557,0,0,,,,,,,,,,,,,,,,,,,2,College,5,1,0,1,0,0,0,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152558,0,0,,,,,,,,,,,,,,,,,,,1,Primary,5,3,0,0,0,1,0,1,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152559,1,1,1,42.25,8,99.218002,3,14,10,326.26599,1,2,2,4,22,Yes,Water filter,Occasionally,Yes,1,1,Primary,5,1,0,1,0,0,0,1,20,210.328,10.297,86.389999,32.780998,36.188,26.672001,35.577999,31.437,13.985,1,3,5,1,7,1,6,1,7,Chlorine,Occasionally,Yes,2,77.671997,3,31.702999,2,36.139999,10,217.39101,1,1,1,0,3,17,18,19,37,1,3,5,0,No,0
152560,0,0,,,,,,,,,,,,,,,,,,,2,Secondary,5,2,0,0,1,0,0,1,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152561,0,1,,,,,,,,,,,,,,,,,,,3,Secondary,5,0,1,0,0,0,0,1,32,107.469,41.905998,24.157,15.593,16.047001,32.515999,13.531,17.938,12.297,3,3,5,5,5,5,5,7,7,Chlorine,Always,Yes,1,12.046,2,13.844,3,9.6090002,10,95.079002,1,1,1,0,3,16,20,8,28,1,0,0,0,Yes,0
152562,1,1,6,276.922,10,43.485001,10,134.437,10,107.031,1,2,2,4,36,No,Stand and settle,Never,No,2,4,Primary,5,2,0,0,1,0,1,1,30,88.421997,20.406,15.079,19.218,13.797,25.360001,15.671,25.219,27.360001,5,3,5,6,5,5,5,4,4,Chlorine,Most of the time,Yes,2,11.75,10,40.780998,10,103.125,10,50.702999,1,0,0,0,1,32,18,9,27,1,0,0,0,No,0
152563,1,1,,53.577999,,97.421997,2,90.078003,8,183.10899,1,2,2,4,10,Yes,Boil,Always,No,1,4,Secondary,5,1,0,1,0,0,0,1,34,320.297,48.702999,14.844,22.297001,23.281,33.422001,17.922001,24.077999,8.9689999,3,3,5,3,3,1,5,1,5,Chlorine,Always,Yes,1,29.577999,4,59.764999,2,16.266001,4,34.327999,1,1,1,1,4,11,14,18,32,1,6,10,0,No,0
152564,1,1,1,38.719002,7,59.735001,2,15.172,10,141.937,1,2,2,4,20,Yes,Water filter,Occasionally,Yes,2,4,Primary,5,2,0,0,1,0,0,1,31,111.235,49.812,34.155998,26.938,27.719,44.859001,27.733999,26.485001,61.889999,3,7,3,5,7,1,3,5,7,Chlorine,Occasionally,Yes,1,12.891,5,19.766001,2,15.609,8,65.405998,1,1,1,1,4,16,24,16,40,1,0,0,0,No,0
152566,1,1,1,12.766,3,75.078003,6,117.906,4,29.875,1,2,2,4,14,Yes,Do not treat,Never,No,2,2,Primary,5,2,0,0,1,0,0,1,27,264.5,51.889999,69.421997,60.719002,31.938,35.046001,19.985001,33.062,77.938004,7,3,7,7,3,4,7,3,5,Chlorine,Never,No,1,16.031,3,121.625,10,115.453,10,90.719002,1,1,0,0,2,24,20,7,27,1,0,0,0,No,0
152567,0,0,,,,,,,,,,,,,,,,,,,1,Secondary,5,0,1,0,0,0,1,1,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152568,1,1,1,18.233999,3,32.469002,3,55.140999,10,41.469002,1,2,2,4,17,Yes,Stand and settle,Occasionally,No,3,2,College,5,3,0,0,0,1,0,0,28,256.03101,21.531,11.172,10.125,26.313,13.562,8.5159998,13.547,10.062,3,7,7,5,7,5,3,1,7,Stand and settle,Always,No,1,23.781,2,19.516001,9,54.889999,10,50.452999,1,1,1,0,3,22,28,16,44,1,5,6,2100,No,0
152569,1,1,1,22.25,10,81.438004,2,97.109001,10,86.578003,1,2,2,4,23,Yes,Chlorine,Always,Yes,1,1,Secondary,36,1,0,1,0,0,0,1,20,102.188,27.062,117.188,44.139999,27.782,27.562,46.780998,41.327999,46.313,1,7,5,7,7,7,1,1,7,Strain through cloth,Occasionally,Yes,6,55.922001,2,29.187,2,11.5,10,46.922001,0,1,1,0,2,20,28,18,46,1,0,0,0,Yes,1
152570,1,1,2,27.672001,2,107.016,2,77.735001,10,200.875,1,2,2,4,16,Yes,Chlorine,Most of the time,Yes,2,4,Primary,36,2,0,0,1,0,1,1,22,197.187,41.655998,20.75,24.313,45.109001,41.734001,9.4689999,29.141001,15.437,2,3,1,5,3,5,3,5,3,Chlorine,Most of the time,Yes,1,71.859001,2,18.125,2,24.875,4,57.484001,1,1,1,1,4,9,10,13,23,1,0,0,0,No,0
152571,0,1,,,,,,,,,,,,,,,,,,,0,Primary,36,0,1,0,0,0,0,0,22,218.89101,37.219002,25.014999,36.172001,38.140999,29.125,31.156,33.469002,28.766001,3,3,3,3,7,7,5,5,5,Chlorine,Most of the time,Yes,3,16.875,9,35.157001,2,10.094,5,42.217999,1,1,1,1,4,19,16,8,24,1,0,0,0,No,0
152572,1,1,6,44.280998,10,90.843002,5,64.311996,4,38.405998,1,2,2,4,25,Yes,Chlorine,Occasionally,No,1,2,Primary,36,1,0,1,0,0,0,0,32,355.5,147.03101,34.672001,57.735001,9.5310001,18.202999,7.8439999,15.297,13.609,7,5,5,7,5,4,7,7,5,Stand and settle,Always,No,6,62.172001,10,228.453,8,132.5,10,32.875,0,0,1,0,1,34,22,3,25,1,1,6,320,No,
